Year,MSHA ID,Mine Name,Mine State,Mine County,MineBasin,Mine Status,MineType,Company Type,OperationType,Operating Company,Operating Company Address,Union Code,Production,AverageEmployees,LaborHours
2011,1519260,D-5,Kentucky (East),Harlan,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Rex Coal Co. Inc,"P.O. Box 269, Grays Knob, KY 40829",,245923,49,143758
2011,1519282,Mine No 2,Kentucky (East),Harlan,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Neco Energy Inc,"P.O. Box 2561, Middlesboro, KY 40965",,129192,33,74416
2011,1519290,Infinity #4,Kentucky (East),Harlan,Appalachia,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Infinity Energy Incorporated,"P.O. Box 838, Middlesboro, KY 40965",,120341,34,85116
2011,1519360,Massey Hwm #11,Kentucky (East),Harlan,Appalachia,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Coalgood Energy Co,"966 Route 990, Coalgood, KY 40818",,156925,15,21840
2011,1519392,Highwall Miner #64,Kentucky (East),Harlan,Appalachia,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Fox Knob Coal Co. Inc.,"P.O. Box 267, Coldiron, KY 40819",,196201,12,37323
2011,1519395,Cloverlick #2,Kentucky (East),Harlan,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,"Jarisa, Inc.","P.O. Box 536, Neon, KY 41840",,181128,38,82443
2011,1519418,Mine No. 3,Kentucky (East),Harlan,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Cloverlick Coal Company Llc,"P.O. Box 527, Benham, KY 40807",,426117,77,181139
2011,1519426,Ky No 8,Kentucky (East),Harlan,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Big Run Mining, Inc.","P.O. Box 117, Stoney Fork, KY 40988",,233112,75,228220
2011,1519430,Mine # 1,Kentucky (East),Harlan,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,"Yellow Rose Coal, Llc","P.O. Box J, Cumberland, KY 40823",,236473,29,62281
2011,1519462,Liggett #7,Kentucky (East),Harlan,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Liggett Mining Llc,"P.O. Box 838, Middlesboro, KY 40965",,100722,40,103880
2011,1519498,No. 1,Kentucky (East),Harlan,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Jean Coal Co. Llc,"10156 Us Hwy 25e, Pineville, KY 40977",,104588,18,41029
2011,1519512,Highwall Miner # 37,Kentucky (East),Harlan,Appalachia,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Fox Knob Coal Co, Inc.","P.O. Box 267, Coldiron, KY 40819",,114457,15,43658
2011,1516231,Patriot Surface,Kentucky (West),Henderson,Interior,Active,Surface,Operating Subsidiary,Mine only,Grand Eagle Mining Inc,"19060 Highway 1078 South, Henderson, KY 42420",,1205731,78,211386
2011,1517587,Freedom,Kentucky (West),Henderson,Interior,Active,Underground,Operating Subsidiary,Mine only,Ohio County Coal Company Llc,"19050 Hwy 1078 South, Henderson, KY 42420",,1240057,166,431102
2011,1502132,Dotiki Mine,Kentucky (West),Hopkins,Interior,Active,Underground,Contractor,Mine and Preparation Plant,Webster County Coal Llc,"1586 Balls Hill Road, Nebo, KY 42441",,3600109,418,1156106
2011,1517216,Cardinal,Kentucky (West),Hopkins,Interior,Active,Underground,Contractor,Mine only,Warrior Coal Llc,"57 J.E. Ellis Road, Madisonville, KY 42431",,5405577,419,1015406
2011,1518826,Elk Creek Mine,Kentucky (West),Hopkins,Interior,Active,Underground,Contractor,Mine only,Hopkins County Coal Llc,"35 Frank Cox Road, Madisonville, KY 42431",,3335001,340,886862
2011,1519538,No 3,Kentucky (East),Johnson,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Blackstone Coal Company Llc,"P.O. Box 1156, Grayson, KY 41257",,152135,17,41640
2011,1518507,Mine #8,Kentucky (East),Knott,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Enterprise Mining Company Llc,"5703 Crutchfield Drive, Norton, VA 24273",,362713,56,127020
2011,1518522,Classic Mine,Kentucky (East),Knott,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,250159,62,170397
2011,1518949,Raven Mine #1,Kentucky (East),Knott,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,392036,61,173589
2011,1519116,Mine #9a,Kentucky (East),Knott,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Enterprise Mining Company Llc,"P.O. Box 527, Benham, KY 40807",,739341,100,227312
2011,1519189,Big Branch West Surface Mine,Kentucky (East),Knott,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Enterprise Mining Co Llc,"P.O. Box 527, Benham, KY 40807",,823199,111,242436
2011,1519323,Slone Branch,Kentucky (East),Knott,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,273520,71,188539
2011,1519416,Bearville,Kentucky (East),Knott,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Icg Hazard, Llc","1021 Tori Dr, Hazard, KY 41701",,550895,58,123843
2011,1519437,Big Branch Mine #1,Kentucky (East),Knott,Appalachia,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Cdr Operations Inc,"P.O. Box 1056, Hazard, KY 40712",,217492,73,118682
2011,1519447,Kathleen,Kentucky (East),Knott,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,264841,69,184633
2011,1519497,Lige Hollow,Kentucky (East),Knott,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Icg Knott County Llc,"P.O. Box 102, Kite, KY 41828",,250895,61,169320
2011,1519201,Brushy Mountain,Kentucky (East),Knox,Appalachia,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 249, Calvin, KY 40813",,184185,39,83196
2011,1512753,Calvary No 81,Kentucky (East),Leslie,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Co,"P.O. Box 47, Slemp, KY 41763",,441383,113,288571
2011,1517746,Thunder Ridge Mine,Kentucky (East),Leslie,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,621673,73,173935
2011,1518376,Beechfork Mine,Kentucky (East),Leslie,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Bledsoe Coal Corp,"Route 2008 Box 351-A, Big Laurel, KY 40808",,655485,128,331618
2011,1518996,Turkey Branch,Kentucky (East),Leslie,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Nally & Hamilton Enterprises,","P.O. Box 249, Calvin, KY 40813",,270018,37,96119
2011,1519008,Owls Nest Job #8,Kentucky (East),Leslie,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"P.O. Box 249, Stanville, KY 41659",,189601,26,67139
2011,1519132,Abner Branch Rider,Kentucky (East),Leslie,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Bledsoe Coal Corporation,"Route 2008, Box 351a, Big Laurel, KY 40808",,292823,87,200636
2011,1519301,Bear Branch,Kentucky (East),Leslie,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,385017,43,129633
2011,1519384,Oldhouse Branch,Kentucky (East),Leslie,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Bledsoe Coal Corporation,"Rt. 2008 Box 351a, Big Laurel, KY 40808",,299858,79,181331
2011,1519410,Tantrough,Kentucky (East),Leslie,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Bledsoe Coal Corporation,"Route 2008, Box 351a, Big Laurel, KY 40808",,164707,50,109363
2011,1519441,Aces Branch Mine #9,Kentucky (East),Leslie,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"P.O. Box 249, Stanville, KY 41659",,281371,28,71848
2011,1519550,Begley Resources #1,Kentucky (East),Leslie,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"T & T Energy, Llc","P.O. Box 1433, London, KY 40743",,358139,51,123931
2011,1519551,Marrowbone,Kentucky (East),Leslie,Appalachia,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,205446,32,109510
2011,1502057,Advantage #1,Kentucky (East),Letcher,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Sapphire Coal Company,"147 Big Blue Blvd., Whitesburg, KY 41858",,649148,132,360899
2011,1517720,#2,Kentucky (East),Letcher,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Trc Mining Corp,"P.O. Box 249, Stanville, KY 41659",,120712,33,74645
2011,1517965,S-6 Little Creek,Kentucky (East),Letcher,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",,633355,42,127033
2011,1518191,Johnson Branch #2,Kentucky (East),Letcher,Appalachia,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,163149,34,93959
2011,1518340,Mine No 4,Kentucky (East),Letcher,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,North Fork Coal Corporation,"P.O. Box 527, Benham, KY 40807",,496271,104,265203
2011,1518569,Deane #1,Kentucky (East),Letcher,Appalachia,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Deane Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,109677,23,67863
2011,1518705,Band Mill 2,Kentucky (East),Letcher,Appalachia,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Cumberland River Coal Company,"P. O. Drawer 109, Appalachia, VA 24216",Scotia Employees Association,223581,57,141918
2011,1518732,Mine No 5,Kentucky (East),Letcher,Appalachia,Active,Underground,Operating Subsidiary,Mine only,North Fork Coal Corporation,"P.O. Box 527, Benham, KY 40807",,455393,62,159443
2011,1518984,Mine No 9,Kentucky (East),Letcher,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Hubble Mining Company Llc,"P.O. Box 392, Pikeville, KY 41502",,108366,17,44119
2011,1519252,Mine No. 8,Kentucky (East),Letcher,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Hubble Mining Co. Llc,"P.O. Box 392, Pikeville, KY 41502",,123204,18,46414
2011,1519263,Mine No 5,Kentucky (East),Letcher,Appalachia,Active,Underground,Contractor,Mine only,Clas Coal Company Inc,"P.O. Box 133, Partridge, KY 40862",,218256,37,88688
2011,1519297,Uz No. 2,Kentucky (East),Letcher,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Sapphire Coal Company,"147 Big Blue Blvd, Whitesburg, KY 41858",,283649,66,134867
2011,1519533,Trace Fork 1,Kentucky (East),Letcher,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Cumberland River Coal Company,"P.O. Box 109, Applachia, VA 24216",,151381,37,66013
2011,1517834,F-9 Prater Branch,Kentucky (East),Magoffin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Frasure Creek Mining Llc,"4978 Teays Valley Rd., Ashland, WV 25560",,1275064,122,319687
2011,1519146,Diablo West Surface,Kentucky (East),Magoffin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Licking River Mining Llc,"993 New Highway 172, P.O. Box, West Liberty, KY 41472",,616383,89,237723
2011,1519200,No. 1,Kentucky (East),Magoffin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Middle Fork Development Servic,"P.O. Box 505, Staffordsvill, KY 41256",,144163,15,29609
2011,1519256,#1,Kentucky (East),Magoffin,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Magoffin Co. Coal Corporation,"P.O. Box 249, Stanville, KY 41659",,105213,36,75488
2011,1519459,Right Oakley Surface,Kentucky (East),Magoffin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Licking River Mining, Llc","993 New Highway 172 P.O. Box 4, West Liberty, KY 41472",,769699,57,150232
2011,1518326,No 4,Kentucky (East),Martin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Mayo Resources Inc,"Rte. 292, Lovely, KY 41231",,218562,43,86632
2011,1518384,#5,Kentucky (East),Martin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,255070,46,114613
2011,1518575,No. 1,Kentucky (East),Martin,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Matrix Energy Llc,"Rt. 292    P.O. Box 190, Lovely, KY 41231",,1573252,221,545079
2011,1518839,Van Lear Mine,Kentucky (East),Martin,Appalachia,Active,Underground,Contractor,Mine only,Excel Mining Llc,"9426 Meathouse Rd, Pilgrim, KY 41250",,999730,203,506103
2011,1519070,Mount Sterling Branch,Kentucky (East),Martin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Icg East Kentucky Llc,"13778 River Front Road, Belfry, KY 41514",,509678,78,198486
2011,1519193,Voyager #7,Kentucky (East),Martin,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Martin County Coal,"P.O. Box 292, Sidney, KY 41564",,472420,61,155889
2011,1519296,No 24,Kentucky (East),Martin,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Eagle Coal Company Inc,"P.O. Box 399, Lovely, KY 41231",,172895,60,132451
2011,1519302,Laurel Fork Surface,Kentucky (East),Martin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,James River Coal Service Compa,"210 Ljh Drive, Gilbert, WV 25621",,179812,16,45153
2011,1519472,White Oak South,Kentucky (East),Martin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Martin County Coal Corp,"3201 Ridgetop Road, Inez, KY 41224",,250654,49,77804
2011,1519494,No. 8,Kentucky (East),Martin,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Coalburg Enterprises Inc.,"P.O. Box 190, Lovley, KY 41231",,314430,33,83542
2011,1519531,White Cabin #9,Kentucky (East),Martin,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Martin County Coal Corp.,"P.O. Box 5002, Inez, KY 41224",,206162,35,57480
2011,1519566,#6,Kentucky (East),Martin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,107325,39,68920
2011,1519615,Mcc Addcar Hwm System 23,Kentucky (East),Martin,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Martin County Coal Corp,"P.O. Box 299, Sidney, KY 41564",,142243,18,13538
2011,1517741,Paradise #9,Kentucky (West),Muhlenberg,Interior,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Kenamerican Resources Inc,"7590 State Rte 181, Central City, KY 42330",,1758880,244,637524
2011,1518134,Halls Creek Mine,Kentucky (West),Muhlenberg,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Company-Kentucky,"544 Chestnut Street, Coshocton, OH 43812",,1317403,95,246144
2011,1519303,K O Mine,Kentucky (West),Muhlenberg,Interior,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Company-Kentucky,"544 Chestnut St, Coshocton, OH 43812",,204747,28,76973
2011,1519358,Parkway Mine,Kentucky (West),Muhlenberg,Interior,Active,Underground,Indepedent Producer Operator,Mine only,Armstrong Coal Company Inc,"407 Brown Road, Madisonville, KY 42431",,1444797,136,342921
2011,1519466,Rose France Mine,Kentucky (West),Muhlenberg,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Oxford Mining Company-Kentucky,"544 Chestnut St, Coshocton, OH 43812",,710954,51,136089
2011,1519555,N.A.A.M. No. 21-Pa,Kentucky (West),Muhlenberg,Interior,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,North American Auger,"16867 State Route 83, Coshocton, OH 43812",,123223,5,11870
2011,1518552,Big Run Mine,Kentucky (West),Ohio,Interior,Permanently abandoned,Underground,Indepedent Producer Operator,Mine only,Armstrong Coal Company Inc,"407 Brown Road, Madisonville, KY 42431",,427017,100,244342
2011,1519217,Midway Mine,Kentucky (West),Ohio,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Armstrong Coal Company,"407 Brown Road, Madisonville, KY 42431",,1689519,85,201058
2011,1519344,Equality,Kentucky (West),Ohio,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Armstrong Coal Company Inc,"407 Brown Road, Madisonville, KY 42431",,2016809,125,328964
2011,1519407,Eastfork Surface Mine,Kentucky (West),Ohio,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Armstrong Coal Company Inc,"407 Brown Road, Madisonville, KY 42431",,723751,58,138016
2011,1519511,Lewis Creek,Kentucky (West),Ohio,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Armstrong Coal Co.,"407 Brown Road, Madisonville, KY 42431",,488278,28,37518
2011,1519535,Kronos Mine,Kentucky (West),Ohio,Interior,Active,Underground,Indepedent Producer Operator,Mine only,Armstrong Coal Company,"Mantanzas Road, Centertown, KY 42323",,182679,55,122555
2011,1503627,#20 Strip Job,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Pine Branch Coal Sal,"4497  Ky Hwy 28, Chavies, KY 41727",,427994,49,118313
2011,1509636,#77,Kentucky (East),Perry,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 309, Jeff, KY 41751",,406655,73,196339
2011,1513936,Frasure Creek Mine No 6,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Frasure Creek Mining Llc,"P.O. Box 100, Ary, KY 41712",,2211678,213,546514
2011,1516883,Combs Branch Job,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Pine Branch Coal Sal,"P.O. Box 246, Chavies, KY 41727",,1094293,88,257644
2011,1517478,#75,Kentucky (East),Perry,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 47, Slemp, KY 41763",,414200,105,280183
2011,1517497,#68,Kentucky (East),Perry,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 309, Jeff, KY 41751",,540794,124,342609
2011,1518048,Rowdy Gap Mine,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,836379,92,218986
2011,1518504,S-3 Candle Ridge,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,163992,39,55793
2011,1518526,Jake's Branch Job,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Pine Branch Coal Sal,"P.O. Box 246, Chavies, KY 41727",,188838,16,49016
2011,1518565,E4-1,Kentucky (East),Perry,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Perry County Coal Corporation,"1845 South Ky Hwy 15, Hazard, KY 41701",,687351,153,413865
2011,1518662,E3-1,Kentucky (East),Perry,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Perry County Coal Corporation,"1845 S. Ky Hwy 15, Hazard, KY 41701",,711892,173,467948
2011,1518769,Blue Ridge Surface Mine,Kentucky (East),Perry,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Cumberland River Coal Company,"P.O. Box 109, Appalachia, VA 24216",Scotia Employees Association,938212,136,343101
2011,1518781,Chavies Job #7,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,B & W Resources Inc,"P.O. Box 249, Stanville, KY 41659",,457355,47,118462
2011,1518966,East Mac & Nellie,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,1094473,103,253639
2011,1518978,Buckeye Highwall Miner,Kentucky (East),Perry,Appalachia,Active,Surface,Operating Subsidiary,Mine only,James River Coal Service Compa,"P.O. Box 128, Jeff, KY 41751",,149132,12,34324
2011,1519015,E4-2,Kentucky (East),Perry,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Perry County Coal Corporation,"1845 S. Hwy 15, Hazard, KY 41701",,1164261,204,549398
2011,1519047,Elm Lick Mine,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41702",,399654,29,88250
2011,1519068,Frasure Creek Mine #8,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Frasure Creek Mining Llc,"P.O. Box 100, Ary, KY 41712",,381424,34,91483
2011,1519255,Montgomery Creek,Kentucky (East),Perry,Appalachia,Active,Surface,Operating Subsidiary,Mine only,James River Coal Service Compa,"P.O. Box 128, Jeff, KY 41717",,376510,48,131736
2011,1519342,S-2 Buckhorn,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Mountain Top Hydroseeding Inc,"P.O. Box 249, Stanville, KY 41659",,183447,22,61129
2011,1519542,Bear Branch Mine,Kentucky (East),Perry,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41702",,366749,14,32952
2011,1507475,Mine #1,Kentucky (East),Pike,Appalachia,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Solid Energy Mining Company,"299 Post Office Box, Sidney, KY 41564",,101576,51,101794
2011,1508079,Mine No 3,Kentucky (East),Pike,Appalachia,Active,Underground,Contractor,Mine only,Excel Mining Llc,"9426 Meathouse Rd, Pilgrim, KY 41250",,1456703,274,668143
2011,1516583,Sam #14,Kentucky (East),Pike,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,South Akers Mining Company Llc,"P.O. Box 392, Pikeville, KY 41502",,188927,28,71011
2011,1517651,Mine #1,Kentucky (East),Pike,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Rockhouse Energy Mining,"P.O. Box 299, Sidney, KY 41564",,598636,101,245451
2011,1517941,No 2,Kentucky (East),Pike,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",,216747,32,89284
2011,1518015,Bent Mtn,Kentucky (East),Pike,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",,411031,54,156929
2011,1518040,No. 6,Kentucky (East),Pike,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",,470720,70,183662
2011,1518250,Mine #16,Kentucky (East),Pike,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp,"1148 Long Fork Rd, Kimper, KY 41539",,227338,51,126429
2011,1518280,S-1 Hunts Branch,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Revelation Energy Llc,"P.O. Box 249, Stanville, KY 41659",,712137,55,188209
2011,1518363,Bevins Branch Surface Mine,Kentucky (East),Pike,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Kentucky Fuel Corporation,"P.O. Box 130, Mousie, KY 41839",,337626,52,145043
2011,1518380,Halfway Branch Surface Mine,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Sidney Coal Company, Inc","P.O. Box 299, Sidney, KY 41564",,145309,24,67908
2011,1518381,Taylor Fork Energy,Kentucky (East),Pike,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41564",,418453,91,168697
2011,1518436,S. A. M. #10,Kentucky (East),Pike,Appalachia,Active,Underground,Contractor,Mine only,"South Akers Mining, Llc","P.O. Box 392, Pikeville, KY 41502",,207714,36,87207
2011,1518570,Bevins Branch #1,Kentucky (East),Pike,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,448907,48,136571
2011,1518626,Mine No. 2,Kentucky (East),Pike,Appalachia,Active,Underground,Contractor,Mine only,"Hubble Mining Company, Llc","P.O. Box 392, Pikeville, KY 41502",,232050,32,73827
2011,1518721,Mine #23,Kentucky (East),Pike,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp.,"1148 Long Fork Road, Kimper, KY 41539",,670550,111,277137
2011,1518775,Mine #15,Kentucky (East),Pike,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp.,"1148 Longfork Rd, Kimper, KY 41539",,418077,139,332355
2011,1518784,Job #45,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Premier Elkhorn Coal Company,"P.O. Box 130, Myra, KY 41549",,617748,74,207457
2011,1518823,Job #42,Kentucky (East),Pike,Appalachia,Active,Surface,Contractor,Mine only,Premier Elkhorn Coal Company,"6920 Hwy. 610 West, Myra, KY 41537",,484860,40,116772
2011,1518911,Mine #28,Kentucky (East),Pike,Appalachia,Active,Underground,Operating Subsidiary,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,587271,114,328716
2011,1518931,No 7,Kentucky (East),Pike,Appalachia,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",,144534,32,83875
2011,1518946,Job #49,Kentucky (East),Pike,Appalachia,Active,Surface,Contractor,Mine only,Premier Elkhorn Coal Company,"Highway 610, Myra, KY 41549",,274391,32,92192
2011,1518964,Mine #30,Kentucky (East),Pike,Appalachia,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Cam Mining Llc,"P.O. Box 1169, Pikeville, KY 41502",,154199,25,71965
2011,1519021,No. 1,Kentucky (East),Pike,Appalachia,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Viking Acquisition Group, Llc","2005 Webster Road, Summersville, WV 26651",,179578,12,30754
2011,1519048,Mine  #15a,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Mccoy Elkhorn Coal Corp,"1148 Longfork Rd., Kimper, KY 41539",,113906,29,67477
2011,1519097,No 1,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,Process Energy,"P.O. Box 299, Sidney, KY 41564",,451837,95,219177
2011,1519145,No 8,Kentucky (East),Pike,Appalachia,Active,Surface,Operating Subsidiary,Mine only,Apex Energy Inc,"P.O. Box 2100, Pikeville, KY 41502",,356513,51,133630
2011,1519167,No 2 Surface,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Pompey Coal Corporation,"750 Town Mtn. Rd., Pikeville, KY 41501",,166714,23,56039
2011,1519180,No 1,Kentucky (East),Pike,Appalachia,Active,Underground,Indepedent Producer Operator,Mine only,M3 Energy Mining Company,"P.O. Box 299, Sidney, KY 41564",,301088,48,117148
2011,1519187,Shm-10,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,Contract Highwall Mining Llc,"P.O. Box 249, Stanville, KY 41659",,237230,9,21699
2011,1519199,S-4 Calloway North,Kentucky (East),Pike,Appalachia,Active,Surface,Indepedent Producer Operator,Mine only,"Revelation Energy, Llc","P.O. Box 249, Stanville, KY 41659",,256121,29,68007
